id,artist,youtube_url,channel_id,created_at,updated_at,uploads_playlist_id,last_sync_at,sync_priority
3586401c-1d9a-4b87-af1c-622de2d99b66,LassoHero,https://www.youtube.com/@billydean,UC__LUBqIYsw2AwOfrp2XyJg,2025-08-06 19:32:02.434+00,2025-08-06 19:32:02.434+00,,2025-08-07 22:10:32.50471+00,0
3624d37d-752e-4eb0-a335-8b3cb2a517ce,Chris Ferrara,https://www.youtube.com/@chrisferrara,UCCbrqTqzjL9aPK_KvB5XWmw,2025-08-06 19:34:39.681+00,2025-08-06 19:34:39.681+00,,2025-08-07 23:42:19.207895+00,0
3725a758-1543-43c8-bff9-4a63d42f0a6f,Zac Grooms - Topic,https://www.youtube.com/@zacgrooms,UCFct9eHnkQ5Si-C77hsxWYA,2025-08-09 13:36:12.861+00,2025-08-09 13:36:12.861+00,,2025-08-08 13:36:13.075262+00,0
37e98c58-fb24-43f5-bfd6-a60da21b8c31,Karen Waldrup,https://www.youtube.com/@karenwaldrup,UCDpnWEo82R9lpDqead2lMXw,2025-08-08 11:39:17.408+00,2025-08-08 11:39:17.408+00,,2025-08-07 23:04:34.694169+00,0
38063b6c-fedf-40c4-addf-51f8db6cff4d,Maddox Batson,https://www.youtube.com/@maddoxbatson,UCEoqC2OGL0_LCwdbiVKvvuQ,2025-08-08 11:50:29.967+00,2025-08-08 11:50:29.967+00,,2025-08-08 00:17:52.954892+00,0
382f805c-fa51-40a3-81aa-3c4905a5168b,Bree Taylor,https://www.youtube.com/@breetaylor,UC_I8tbhKbQ6DHJIyn_BRSPw,2025-08-06 19:34:28.041+00,2025-08-06 19:34:28.041+00,,2025-08-07 23:37:11.339066+00,0
383f5e17-5be8-48b7-8b43-f845b9b18c91,Anslee Davidson,https://www.youtube.com/@ansleedavidson,UCsF9g23JC9P9Crc92MxAyOA,2025-08-06 19:31:56.264+00,2025-08-06 19:31:56.264+00,,2025-08-08 03:36:18.517969+00,0
3853c143-a228-4294-a483-41fa1e9979b2,Sully Burrows,https://www.youtube.com/@sullyburrows,UCqxrZHJPdc4W9rwiFDVMuQA,2025-08-09 13:35:46.485+00,2025-08-09 13:35:46.485+00,,2025-08-08 13:35:46.683706+00,0
38779d70-4e2a-4bd8-a679-a06bec6cf778,zoee,https://www.youtube.com/@zoee,UCZmBDquUGZ7AdH_nNuQClKA,2025-08-09 13:36:14.592+00,2025-08-09 13:36:14.592+00,,2025-08-08 13:36:14.804068+00,0
38dcf3d5-2faa-4696-8cd7-30a47e8fd172,Hillary Reese,https://www.youtube.com/@hillaryreese,UCAld-RWyjAS_RbsXa3Sr_KQ,2025-08-08 11:38:43.474+00,2025-08-08 11:38:43.474+00,,2025-08-07 21:30:57.070325+00,0
39bd6cc6-0430-426b-a3d9-40066b1ee056,Darius Rucker,https://www.youtube.com/@DariusRucker,UCB-TQff4X_2z6QejzXDXIbw,2025-08-06 19:36:55.293+00,2025-08-06 19:36:55.293+00,,2025-08-07 22:02:34.647989+00,0
3a0a7e74-c077-470c-97f3-f6252e2f330b,ThelmaAndJames,https://www.youtube.com/@thelmaandjames,UC6xiJxnAoFnRnYzDXX_spxw,2025-08-09 13:35:52.533+00,2025-08-09 13:35:52.533+00,,2025-08-08 13:35:52.740829+00,0
3b616fcd-6be9-4d61-b6ca-df2a98ecd559,Ashland Craft,https://www.youtube.com/@ashlandcraft,UCrVzGAKz31o3AkU-1LTKTiw,2025-08-06 19:31:56.584+00,2025-08-06 19:31:56.584+00,,2025-08-08 01:08:12.045808+00,0
3c4ea238-3ecf-4fae-8a85-628ef1caf48d,Callie Gullickson,https://www.youtube.com/@calliegullickson,UCCuiU9DPqMEAMMqu4Zpx0UA,2025-08-06 19:34:33.704+00,2025-08-06 19:34:33.704+00,,2025-08-08 01:11:07.198841+00,0
3c5ae25d-04d7-4077-ae83-cb6552ff0511,Max McNown,https://www.youtube.com/@maxmcnown,UCrutg3fZvLPjQCKZjLeA8Ng,2025-08-08 11:50:41.913+00,2025-08-08 11:50:41.913+00,,2025-08-08 03:40:28.692636+00,0
3cdde709-fb34-4ff0-90ad-c32967730f89,Melanie Dyer,https://www.youtube.com/@melaniedyer,UCfqVC0DaNSTP8Yhwqi7dd1A,2025-08-08 11:50:43.407+00,2025-08-08 11:50:43.407+00,,2025-08-08 00:06:42.452747+00,0
3d757de1-e529-4cd8-abf4-e03fe1bbc5c7,Laura Rutledge,https://www.youtube.com/@laurarutledge,UCLzTwjeau0usi5oGEMeAYYA,2025-08-08 11:50:17.83+00,2025-08-08 11:50:17.83+00,,2025-08-08 01:58:06.54836+00,0
3de00fe1-099e-4975-855a-1a963f4a031f,Alli Walker,https://www.youtube.com/@AlliWalkerMusic,UCmtzGclqQtt4b1Ethn4u_3w,2025-08-06 19:31:52.474+00,2025-08-06 19:31:52.474+00,,2025-08-08 00:02:32.716468+00,0
3e6540c7-ffa4-4dea-af36-76c27e0b6cf5,Ella Langley,https://www.youtube.com/@ellalangley,UCI7MTDMYVBSCFLRA6TsYoWw,2025-08-06 19:37:04.495+00,2025-08-06 19:37:04.495+00,,2025-08-08 00:45:57.083955+00,0
3e92b291-1ba5-4def-b703-499acbca5344,Scotty McCreery Official,https://www.youtube.com/@ScottyMcCreery,UCPnCafOOycX2tSNsdM2STOw,2025-08-09 13:35:38.511+00,2025-08-09 13:35:38.511+00,,2025-08-08 13:35:38.722886+00,0
3f16321c-f48f-4fba-b32d-375ecde8fe2f,Dustin Wade,https://www.youtube.com/@dustinwade,UCM0Y8bAbwxxal8JLZptN1cg,2025-08-06 19:37:01.148+00,2025-08-06 19:37:01.148+00,,2025-08-08 03:22:54.302475+00,0
3f39f0ba-3fe8-4b16-8224-2cfbb0bfd68a,Song Suffragettes,https://www.youtube.com/@songsuffragettes,UCnazDW1L5q8M2WzB0yI8iJg,2025-08-09 13:35:43.846+00,2025-08-09 13:35:43.846+00,,2025-08-08 13:35:44.038278+00,0
3f800c4d-11fd-4b73-94ce-f59ff63ec267,Josh Ross,https://www.youtube.com/@joshross,UC6HxxPBB8G4n2_X9wpxEEoQ,2025-08-08 11:39:10.216+00,2025-08-08 11:39:10.216+00,,2025-08-07 20:22:32.343513+00,0
3fc8debe-1439-4c50-88e1-86ce2364b10a,Wynn Williams,https://www.youtube.com/@wynnwilliams,UCOr68rTeAYcirda90sAfB6A,2025-08-09 13:36:11.705+00,2025-08-09 13:36:11.705+00,,2025-08-08 13:36:11.936284+00,0
4005b78c-b743-481a-86d6-d60ec27eb1b1,RitaWilson,https://www.youtube.com/@RitaWilson,UCsDczbE7YWO6FXI2F4ksqvg,2025-08-09 13:35:27.113+00,2025-08-09 13:35:27.113+00,,2025-08-08 13:35:27.317783+00,0
40a004d2-0c86-4f94-af2a-0976408c5cc7,Solon Holt,https://www.youtube.com/@solonholt,UCoscEn2kUWJQdTLmVHk7woA,2025-08-09 13:35:43.412+00,2025-08-09 13:35:43.412+00,,2025-08-08 13:35:43.612037+00,0
41467353-0466-49ad-9324-a8c1aed3e1f8,Wyatt Ellis,https://www.youtube.com/@wyattellis,UC4SbDjjwYfvs2_WNh9aGuxA,2025-08-09 13:36:11.183+00,2025-08-09 13:36:11.183+00,,2025-08-08 13:36:11.390379+00,0
41bd0c21-ae34-4f3e-991a-c932540dab42,delanie ashlyn,https://www.youtube.com/@laniegardner,UC4s6dSapgoB_7sSts0qkPag,2025-08-08 11:50:16.643+00,2025-08-08 11:50:16.644+00,,2025-08-07 21:57:42.578122+00,0
41dc2276-c40e-4f61-b8f7-407afb20d378,Jillian Cardarelli,https://www.youtube.com/@jilliancardarelli,UC5EQWXgT_kO-WCH7_JCIeOg,2025-08-08 11:39:01.904+00,2025-08-08 11:39:01.904+00,,2025-08-07 21:49:24.029353+00,0
431f76e7-b1ad-469b-8dbf-4ca9e40acfeb,Kaleb Sanders,https://www.youtube.com/@kalebsanders,UCeR6WJ1YOLWS9_T9nPqsZlw,2025-08-08 11:39:15.999+00,2025-08-08 11:39:15.999+00,,2025-08-08 03:46:56.941053+00,0
436eff77-a397-41ee-a061-f77609b33953,Noelle Toland,https://www.youtube.com/@noelletoland,UCjFFOtYJqg3hDG9LOp5it3w,2025-08-08 11:50:50.27+00,2025-08-08 11:50:50.27+00,,2025-08-07 20:45:37.051792+00,0
443e3f63-4cd5-4384-8e2b-2704c283f4fb,Cole Goodwin,https://www.youtube.com/@colegoodwin,UCMC6_R602ryfZPQPQCJJo2w,2025-08-06 19:36:49.204+00,2025-08-06 19:36:49.204+00,,2025-08-07 19:57:20.000249+00,0
44509421-161f-460e-911d-a5a1109c8170,Keith Urban,https://www.youtube.com/@KeithUrbanOfficial,UCmKuTLyZR1c-1Ej4T-XvYbg,2025-08-06 19:06:15.424752+00,2025-08-06 19:06:15.424752+00,,2025-08-08 03:03:40.404324+00,0
4454fee3-d8bc-4d26-9b8a-f4deaf221a4c,lizahill,https://www.youtube.com/@lizahill,UCzDIvfKmr4z5aOiMFaq_lLQ,2025-08-08 11:50:24.02+00,2025-08-08 11:50:24.02+00,,2025-08-08 00:30:53.92375+00,0
44ceeb95-d0bf-4f00-91e5-95bf7e4c2b71,Sacha S,https://www.youtube.com/@sacha,UCaWEmzGyhIQFLry_2P1uu6g,2025-08-09 13:35:33.619+00,2025-08-09 13:35:33.619+00,,2025-08-08 13:35:33.815951+00,0
47510b45-162b-4338-b151-ed558906ccb7,Austin Williams,https://www.youtube.com/@austinwilliams,UCVLvAMIlrzoiZiKfEst3PxA,2025-08-06 19:31:59.033+00,2025-08-06 19:31:59.033+00,,2025-08-08 01:29:24.164517+00,0
47da07ed-e39a-4ddf-89bb-02841a0b25dd,Franni Cash,https://www.youtube.com/@frannicash,UCkEIal9gPIFeRHFkt0yXIlg,2025-08-06 19:37:09.035+00,2025-08-06 19:37:09.035+00,,2025-08-08 03:47:24.208266+00,0
4845200b-050d-4188-8a07-8e4d3d353b85,Christina Bosch,https://www.youtube.com/@christinabosch,UCfXXUbMmOkuXecJo1JJiNGA,2025-08-06 19:36:45.123+00,2025-08-06 19:36:45.123+00,,2025-08-08 00:17:48.711648+00,0
493a1679-3259-424e-a8ae-4ddddf266c26,Ashley Cooke,https://www.youtube.com/@ashleycooke,UCerLAYKg_eFJ1hh2RHhooHg,2025-08-06 19:31:57.164+00,2025-08-06 19:31:57.164+00,,2025-08-07 21:10:20.839146+00,0
497283cd-62d9-44c7-841f-fa43108a4000,Jake Worthington,https://www.youtube.com/@jakeworthington,UCgLuzVMDuWJVUPeWh-kyolw,2025-08-08 11:38:54.099+00,2025-08-08 11:38:54.099+00,,2025-08-08 00:17:18.892752+00,0
4977d27a-bc04-49a3-b0f6-71d2e5b615c5,Tucker Wetmore,https://www.youtube.com/@tuckerwetmore,UCkOIpocAmXW8CdyXhgCUDGg,2025-08-09 13:35:59.653+00,2025-08-09 13:35:59.653+00,,2025-08-08 13:35:59.907385+00,0
4ba3bcaf-09ce-40b7-af9e-cdef9dae3d7f,Parker Graye,https://www.youtube.com/@parkergraye,UC3Yn7IC35ck-ZQNjg-czh-w,2025-08-08 11:50:54.643+00,2025-08-08 11:50:54.643+00,,2025-08-08 00:12:54.786097+00,0
4bc9db12-1fb4-43cc-8062-a3c25750b005,stephenmiller,https://www.youtube.com/@stephenmiller,UCpMCWVH-DpukEoxgF8ZOgew,2025-08-09 13:35:45.16+00,2025-08-09 13:35:45.16+00,,2025-08-08 13:35:45.368733+00,0
4cd92d21-7b87-44fe-81ca-34adc97d7ec6,Hudson Westbrook,https://www.youtube.com/@hudsonwestbrook,UCGI-JJemG7aDqc8mAgym4aw,2025-08-08 11:38:45.206+00,2025-08-08 11:38:45.206+00,,2025-08-07 21:59:21.653076+00,0
4d46a00a-45ca-42dc-a9ef-fe0872233429,alanaspringsteen,https://www.youtube.com/@alanaspringsteen,UCtYQUs5044_e5iveTUPYG8w,2025-08-06 19:31:50.707+00,2025-08-06 19:31:50.707+00,,2025-08-07 23:13:42.159958+00,0
4dc27bc5-8ace-4005-a347-456632a99dde,Liz Rose,https://www.youtube.com/@lizrose,UCOaRI0pRwIMF8YNqxfT06_g,2025-08-08 11:50:23.415+00,2025-08-08 11:50:23.415+00,,2025-08-07 22:57:57.715826+00,0
4dd8d31d-12fe-443e-8c45-fb23c0dc3d26,Macartney Reinhardt,https://www.youtube.com/@macartneyreinhardt,UC5--3CEqUkpFxIDNrF0Ad5g,2025-08-08 11:50:27.427+00,2025-08-08 11:50:27.427+00,,2025-08-08 02:42:59.416915+00,0
4f0a5718-6875-4dea-8054-83383de80370,Clark Hill,https://www.youtube.com/@clarkhill,UCxo1bJT2pzphxptshsP3a4A,2025-08-06 19:36:46.634+00,2025-08-06 19:36:46.634+00,,2025-08-07 23:53:50.97759+00,0
4f450450-b17c-41cb-a8bc-0d8fe4f55ee0,Morgan Evans,https://www.youtube.com/@MorganEvans,UCrQIYwlh7PTqBedJsS5UvMQ,2025-08-08 11:50:45.396+00,2025-08-08 11:50:45.397+00,,2025-08-07 20:06:03.568165+00,0
4fd86dc9-cbf7-4119-8a7e-3d73bb8777a5,Jake Vaadeland,https://www.youtube.com/@jakevaadeland,UCLdGMkdu_o_kR72AiDhxXrg,2025-08-08 11:38:53.481+00,2025-08-08 11:38:53.481+00,,2025-08-07 21:52:16.598124+00,0
4ff565e3-291f-476d-92a5-2daa6f40a2f3,Greg Pratt,https://www.youtube.com/@gregpratt,UCBY2JNuQSPf6Z8YI-lHgxgA,2025-08-06 19:37:15.029+00,2025-08-06 19:37:15.029+00,,2025-08-08 02:11:43.471316+00,0
5000dc85-62e7-43dc-bc8e-2fc4160fb854,John Berry,https://www.youtube.com/@johnberry,UCoajpHSWUVU02o-_JgtfeAA,2025-08-08 11:39:03.244+00,2025-08-08 11:39:03.244+00,,2025-08-07 22:15:57.177124+00,0
50526cc9-d8f8-4f61-b7ff-9bb7b423ef3e,JD SHELBURNE,https://www.youtube.com/@jdshelburne,UC_8vqkBDp5oyWtwRQ3Y-Kgg,2025-08-08 11:38:58.79+00,2025-08-08 11:38:58.79+00,,2025-08-08 03:01:08.487037+00,0
505740cd-956d-4b8e-bd19-4eaca200573f,Kashus Culpepper (Official),https://www.youtube.com/@kashusculpepper,UCCMjTIsGK8-NyUIatAgyOVg,2025-08-08 11:39:19.247+00,2025-08-08 11:39:19.247+00,,2025-08-08 01:25:51.137945+00,0
5070b712-e5ca-405e-8e90-8aaa9c50523f,Adrien Nunez,https://www.youtube.com/@adriennunez,UCZ4c7KnwlM2WcTgTOt_CJoQ,2025-08-06 19:31:49.962+00,2025-08-06 19:31:49.962+00,,2025-08-07 23:03:38.977794+00,0
50a88dcd-bf6d-466c-8797-b29c0b6874b2,Angie K,https://www.youtube.com/@angiek,UCiHOsCL-qUxoKZpNZVM1kNQ,2025-08-06 19:31:54.854+00,2025-08-06 19:31:54.854+00,,2025-08-08 01:31:27.622881+00,0
511a4bd2-820f-4ccb-9f82-ba8bad6d1a52,James Barker Band,https://www.youtube.com/@jamesbarkerband,UCE-I_8kVNW6xRWCHxZxj5ew,2025-08-08 11:38:54.525+00,2025-08-08 11:38:54.525+00,,2025-08-07 23:06:10.016675+00,0
515fb94c-37c1-4037-b0e3-81bfabd182bc,Dillon Weldon,https://www.youtube.com/@dillonweldon,UCDhNBd-Pg0v3HHkPy0xqqNw,2025-08-06 19:36:59.201+00,2025-08-06 19:36:59.201+00,,2025-08-07 21:43:27.576043+00,0
51cded5f-f9ba-4b88-ae69-c082b9fc35ab,Ericatk Pets,https://www.youtube.com/@ericatkinson,UC4o_kTAQTqsPkv63Na_tuaw,2025-08-06 19:37:05.551+00,2025-08-06 19:37:05.551+00,,2025-08-07 19:59:41.366166+00,0
51ec995f-69df-43af-8b9e-03890692e288,Dasha Taran,https://www.youtube.com/@dasha,UC8cBpF1nXrpTVbztdj3iSdQ,2025-08-06 19:36:55.933+00,2025-08-06 19:36:55.933+00,,2025-08-08 02:57:05.855685+00,0
51f39392-52da-486c-bc97-f8eeb2058d1a,American Blonde,https://www.youtube.com/@americanblonde,UCjjfYWpibFNEVJcaeXR7LAA,2025-08-06 19:31:53.941+00,2025-08-06 19:31:53.941+00,,2025-08-08 02:41:08.415217+00,0
5232de4e-cac7-4f5a-9fde-1880f4ec5e01,Priscilla Block,https://www.youtube.com/@priscillablock,UCG6WPhe4JOX2U7aMgERVCQg,2025-08-08 11:50:58.861+00,2025-08-08 11:50:58.861+00,,2025-08-08 01:35:58.409093+00,0
5233189d-91fe-430c-b141-0a0f2bf646c2,Kameron Marlowe,https://www.youtube.com/@KameronMarlowe,UCWSqMNoaslymTKNYC4I8Fqg,2025-08-08 11:39:16.935+00,2025-08-08 11:39:16.935+00,,2025-08-08 03:12:41.743381+00,0
52fc0ed0-d455-4c26-8496-bc871973dbe9,Annie Bosko,https://www.youtube.com/@anniebosko,UC6MzHPq7kT4AIZoIX7Dtplw,2025-08-06 19:31:55.754+00,2025-08-06 19:31:55.754+00,,2025-08-08 01:19:23.622971+00,0
531533ea-bf07-4076-8350-d6dbc368b92b,Casey Barnes,https://www.youtube.com/@caseybarnes,UCAAnaouKHGUfeGcDyCU8qRA,2025-08-06 19:34:35.783+00,2025-08-06 19:34:35.783+00,,2025-08-08 02:39:43.665843+00,0
53ee22d1-40ab-48da-9315-30cffae43a80,Little Big Town,https://www.youtube.com/@LittleBigTown,UCTtphRK-UT2pm4oPNy3GeGQ,2025-08-08 11:50:22.889+00,2025-08-08 11:50:22.889+00,,2025-08-07 20:21:53.662563+00,0
54a6fd61-4415-4d34-a47c-efda21b4df62,Steven Curtis,https://www.youtube.com/@stevencurtis,UCrIXFKfe3GDO7_IdmfTw-CQ,2025-08-09 13:35:46.063+00,2025-08-09 13:35:46.063+00,,2025-08-08 13:35:46.258378+00,0
55122b96-8668-48e0-ab73-d22a1630ce0e,therootsofmusic,https://www.youtube.com/@therootsofmusic,UCSvMsn3jGHPQjZ6s51rrq_A,2025-08-09 13:35:29.827+00,2025-08-09 13:35:29.827+00,,2025-08-08 13:35:30.029375+00,0
5512627c-378a-48c7-a7d6-b9c495672ffe,T. Graham Brown,https://www.youtube.com/@tgrahambrown,UC-nvAmVD9tGzgceXBKAUifg,2025-08-09 13:35:48.261+00,2025-08-09 13:35:48.261+00,,2025-08-08 13:35:48.509029+00,0
551de2b5-daec-48e9-8d4c-369a41680b29,ItsRVSHVD,https://www.youtube.com/@rvshvd,UCLg5BdU3AGGNkgDVeemlEXg,2025-08-09 13:35:30.277+00,2025-08-09 13:35:30.277+00,,2025-08-08 13:35:30.6613+00,0
5552184a-b9d1-453b-a3d5-5272e3d7b415,Jon Wood,https://www.youtube.com/@jonwood,UCrDke-1ToEZOAPDfrPGNdQw,2025-08-08 11:39:04.616+00,2025-08-08 11:39:04.616+00,,2025-08-07 22:03:50.632366+00,0
560e034d-54a1-4758-a59e-038fd6094b2b,Sinead Burgess,https://www.youtube.com/@sineadburgess,UCm9SMvbRR2HdiRk5Swz8cTA,2025-08-09 13:35:41.653+00,2025-08-09 13:35:41.653+00,,2025-08-08 13:35:41.848085+00,0
5669c430-42e6-4c48-9906-8b9e3e62d8af,Kylie Frey,https://www.youtube.com/@kyliefrey,UCEmwhMx8KhFGq21OnX0Dx3Q,2025-08-08 11:39:26.649+00,2025-08-08 11:39:26.649+00,,2025-08-08 01:55:33.056509+00,0
569f9b31-59af-4116-ae2a-ac81964e0342,Abbie Ferris,https://www.youtube.com/@abbieferris,UCqwupwlVTbD5UIO70oEcORA,2025-08-06 19:31:49.38+00,2025-08-06 19:31:49.38+00,,2025-08-07 21:24:57.391544+00,0
573154b2-191d-4427-bd82-5fe2440f5809,ToriForsyth,https://www.youtube.com/@toriforsyth,UC-Nq0hxxCivGD62LG-rTOaA,2025-08-09 13:35:55.372+00,2025-08-09 13:35:55.372+00,,2025-08-08 13:35:55.578579+00,0
585c26c9-03dd-434a-a598-fe7d537987e4,Kaylee Rose,https://www.youtube.com/@kayleerose,UCN6sbz8XMoGXlWfrjiPkwqA,2025-08-08 11:39:21.559+00,2025-08-08 11:39:21.559+00,,2025-08-07 20:56:37.373805+00,0
58f1a8b9-21ef-403d-9f37-0b5c67c39442,JUSTIN ANDREWS,https://www.youtube.com/@justinandrews,UChM0Yskz1bxxWT8dbIuqx4w,2025-08-08 11:39:13.121+00,2025-08-08 11:39:13.121+00,,2025-08-07 23:44:09.41475+00,0
5935400a-c91a-49c9-9ea1-5ca2f68d6638,Drake Milligan,https://www.youtube.com/@drakemilligan,UCl8j20TPemT-O2qyAWXFq4A,2025-08-06 19:36:59.832+00,2025-08-06 19:36:59.832+00,,2025-08-08 03:37:19.040532+00,0
59cb253a-3318-49a8-a71e-925c6f4e1a06,katluna,https://www.youtube.com/@katluna,UCUJ6ttKkfcjgqMIazwaJtQg,2025-08-08 11:39:20.644+00,2025-08-08 11:39:20.644+00,,2025-08-07 22:58:25.029364+00,0
5aba0ecb-c1ee-4ae3-8a22-3d514ead0df3,Matt Schuster,https://www.youtube.com/@mattschuster,UCiv4PTWdDZmEX8l8JarODxQ,2025-08-08 11:50:40.896+00,2025-08-08 11:50:40.896+00,,2025-08-08 03:16:29.013253+00,0
5b6ec1bc-eb70-4056-a940-1356e822a3fe,Clayton Mullen,https://www.youtube.com/@claytonmullen,UCeCIAbgRPs9US5ZZFu2jMsQ,2025-08-06 19:36:47.261+00,2025-08-06 19:36:47.261+00,,2025-08-07 23:04:47.989927+00,0
5bf2555d-cc39-4a91-b326-ea99cf5555fe,Brad Lee Schroeder,https://www.youtube.com/@bradleeschroeder,UCcqdgJCux2WRrcVPqiuyGQA,2025-08-06 19:34:25.156+00,2025-08-06 19:34:25.156+00,,2025-08-07 20:09:46.042074+00,0
5c37527b-7a8f-4c9b-a941-01e5320fd7db,Reyna Roberts,https://www.youtube.com/@reynaroberts,UCAZvb80VwNfK71lyQ9moYAQ,2025-08-09 13:35:23.673+00,2025-08-09 13:35:23.673+00,,2025-08-08 13:35:23.87645+00,0
5cebd617-1dd5-43ce-b8f6-76185c5c55e1,Sydney Roston,https://www.youtube.com/@sydneyshae,UCbzP4cwoZzpqTSFvfyN3O0w,2025-08-09 13:35:47.838+00,2025-08-09 13:35:47.838+00,,2025-08-08 13:35:48.034247+00,0
5dec3e2e-7102-4756-8060-d0b26e077d86,Charles,https://www.youtube.com/@ryancharles,UC9HMbeXaytD6sPc5t4hSivQ,2025-08-09 13:35:31.795+00,2025-08-09 13:35:31.795+00,,2025-08-08 13:35:31.996018+00,0
5f2b9b47-b7c3-470e-aa85-7a9e93b5d7e8,Lewis Brice,https://www.youtube.com/@lewisbrice,UCm-R6sQzGw6NBd5ofpZCJ3Q,2025-08-08 11:50:20.798+00,2025-08-08 11:50:20.798+00,,2025-08-08 00:20:31.686993+00,0
5f4c5e04-2781-4522-b8da-fd37f5354ae3,Justin Fabus,https://www.youtube.com/@justinfabus,UCMh8n_Ruk7OlnrKKOxhzq4w,2025-08-08 11:39:13.601+00,2025-08-08 11:39:13.601+00,,2025-08-08 00:34:29.336871+00,0
5ff5011c-620c-4607-8fd8-74b03198fa6a,coffeyanderson,https://www.youtube.com/@coffeyanderson,UCfF7Gq0xscd1CUPYP6U1crw,2025-08-06 19:36:48.575+00,2025-08-06 19:36:48.575+00,,2025-08-07 23:11:56.020323+00,0
6060c149-9ad7-47cc-89a7-9862e59ce023,Trisha Yearwood,https://www.youtube.com/@TrishaYearwood,UCw0Nn2LTsXGB0rP53Z0ACWQ,2025-08-09 13:35:58.613+00,2025-08-09 13:35:58.613+00,,2025-08-08 13:35:58.822646+00,0
6070d633-b4a7-4a0d-a25e-7e3343e83589,Robby Johnson,https://www.youtube.com/@robbyjohnson,UC_xl_u3NYGD98PCG0t5YN9A,2025-08-09 13:35:27.558+00,2025-08-09 13:35:27.558+00,,2025-08-08 13:35:27.94445+00,0
61fb63c8-2ad8-44e8-9832-90ca80e510f8,Lukas Nelson,https://www.youtube.com/@LukasNelson,UC34CWEEOQNBlOCp9BMg4gVw,2025-08-08 11:50:25.796+00,2025-08-08 11:50:25.796+00,,2025-08-08 01:48:47.350213+00,0
6266c280-f13f-4ce0-a739-78c352745162,Chandler Walters,https://www.youtube.com/@chandlerwalters,UCKk20fe6Y31G-sFW94yvklw,2025-08-06 19:34:37.926+00,2025-08-06 19:34:37.926+00,,2025-08-08 02:41:55.358799+00,0
62cc440f-80df-4f60-ab0f-53d16fc2441f,J. Karl Webb,https://www.youtube.com/@jaywebb,UCQTcgRmZpWbSmFFWb8GgFGw,2025-08-08 11:38:58.158+00,2025-08-08 11:38:58.158+00,,2025-08-08 02:35:45.240223+00,0
62f92f4c-0137-457a-8f75-b661ff4f3d43,Jason Michael Carroll - Topic,https://www.youtube.com/@jasonmichaelcarroll,UCrAMQHM_vexPT0WykwM6Z9Q,2025-08-08 11:38:56.763+00,2025-08-08 11:38:56.763+00,,2025-08-08 00:21:46.318943+00,0
63244bc9-32a1-445c-9eae-0fb3a80031f3,Maximum Tree Care,https://www.youtube.com/@maxjackson,UCs5H06K4YUbBLFam_RnV_Gg,2025-08-08 11:50:41.428+00,2025-08-08 11:50:41.428+00,,2025-08-07 22:18:16.800255+00,0
63860e65-b71f-4320-8f56-11abfd844854,David Nail,https://www.youtube.com/@davidnail,UCRlz_sS9RYYHGT_AK4kcNzw,2025-08-06 19:36:56.579+00,2025-08-06 19:36:56.579+00,,2025-08-07 22:29:01.242525+00,0
63d406be-6dbb-4c3d-acda-350824efe875,Brendan Walter,https://www.youtube.com/@brendanwalter,UCOMXIeWyNnmE7OVjxfPF-YQ,2025-08-06 19:34:28.803+00,2025-08-06 19:34:28.803+00,,2025-08-07 22:12:22.904244+00,0
6456f47a-1cac-4572-853b-1c0a9292b725,Ben Ford,https://www.youtube.com/@benford,UC3aHmA6LGGE7AgJtHu69N9g,2025-08-06 19:32:01.171+00,2025-08-06 19:32:01.172+00,,2025-08-07 19:59:18.048057+00,0
6457228a-ff69-4142-90ef-3b4f9fa9d89c,Tyler Farr,https://www.youtube.com/@TylerFarr,UC9YBaF1vwVVgqYlITLj5omg,2025-08-09 13:36:02.307+00,2025-08-09 13:36:02.307+00,,2025-08-08 13:36:02.514899+00,0
64d90fd2-b6ea-4840-ad08-62ca8856e809,Trey Calloway,https://www.youtube.com/@treycalloway,UC-chhCHDt1Fey-8szxrSiEQ,2025-08-09 13:35:57.246+00,2025-08-09 13:35:57.246+00,,2025-08-08 13:35:57.688042+00,0
654fb928-6f3e-4001-a84d-42fd99d4ce4b,Cliff Dorsey,https://www.youtube.com/@cliffdorsey,UCU1caDCsbXfXixm92VsHADQ,2025-08-06 19:36:47.601+00,2025-08-06 19:36:47.601+00,,2025-08-07 23:01:10.557577+00,0
6617d6bc-0289-4a04-9ab4-768b2d8cd05d,habits of men,https://www.youtube.com/@timothywayne,UCkknWZOuicRzPODKiNH_xVA,2025-08-09 13:35:54.336+00,2025-08-09 13:35:54.336+00,,2025-08-08 13:35:54.54357+00,0
66775369-2bbe-4338-8dcc-ddd239da6cb1,Jenna Paulette,https://www.youtube.com/@jennapaulette,UCv2fUsNvfDpKi3i6KSsU1Ug,2025-08-08 11:38:59.67+00,2025-08-08 11:38:59.67+00,,2025-08-07 22:12:59.100902+00,0
669b06c6-f481-4111-85d0-fc626e18064e,Amber Anderson,https://www.youtube.com/@amberanderson,UC2JKGg1U3EEeGewS8Z5UtTw,2025-08-06 19:31:53.387+00,2025-08-06 19:31:53.387+00,,2025-08-07 20:57:42.227745+00,0
66e53bad-2253-4936-8d9e-6f3ce8154a2f,Brooks & Dunn,https://www.youtube.com/@BrooksAndDunn,UCqNoW89bhfPRGBG2SYEkKxg,2025-08-06 19:34:31.947+00,2025-08-06 19:34:31.947+00,,2025-08-07 20:45:35.787225+00,0
